Submission ID,Respondent ID,Submitted at,Category,Question,Response
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Twitter/X
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Local bootcamps,"e.g., DIV, Codetrain, MEST,ALX"
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply) (GDG (Google Developer Groups) Ghana chapters","e.g., GDG Accra, GDG Kumasi"
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Telecommunications Policy & Regulation
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
D45Q01q,VrrMqJ,2025-07-31 14:06:01,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
5BLRVzZ,222OQj,2025-07-31 14:27:44,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Media/Entertainment Tech,"Gaming, Streaming, Content Platforms"
5BLRVzZ,222OQj,2025-07-31 14:27:44,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Creative Tech,"Animation, AR/VR, Digital Art"
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Zoom/Google Meet
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Confluence
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Jira
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
5BLRVzZ,222OQj,2025-07-31 14:27:44,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (GitHub Copilot,for code generation
5BLRVzZ,222OQj,2025-07-31 14:27:44,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
5BLRVzZ,222OQj,2025-07-31 14:27:44,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
5BLRVzZ,222OQj,2025-07-31 14:27:44,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
5BLRVzZ,222OQj,2025-07-31 14:27:44,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Conferences/Workshops,local or international
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Laptop/work equipment provided
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Flexible/Remote work options
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Learning & development budget/opportunities
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
5BLRVzZ,222OQj,2025-07-31 14:27:44,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Gym/Wellness membership
5BLRVzZ,222OQj,2025-07-31 14:27:44,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",DevCongress
5BLRVzZ,222OQj,2025-07-31 14:27:44,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Technical Writing
5BLRVzZ,222OQj,2025-07-31 14:27:44,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (Leadership/Team Management,specifically in tech teams
5BLRVzZ,222OQj,2025-07-31 14:27:44,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),AI Ethics & Governance
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More local startup accelerators/incubators with proven track records
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),"Increased collaboration between academia, industry, and government"
5BLRVzZ,222OQj,2025-07-31 14:27:44,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
D45QPBj,oJJvBx,2025-07-31 14:46:48,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Fintech,"Financial Technology: Payments, Lending, Insurtech, Wealth Management"
D45QPBj,oJJvBx,2025-07-31 14:46:48,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Edtech,Education Technology
D45QPBj,oJJvBx,2025-07-31 14:46:48,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),Other
D45QPBj,oJJvBx,2025-07-31 14:46:48,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Other
D45QPBj,oJJvBx,2025-07-31 14:46:48,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
D45QPBj,oJJvBx,2025-07-31 14:46:48,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Claude
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),LinkedIn Learning
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Podcasts
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Mentorship programs
D45QPBj,oJJvBx,2025-07-31 14:46:48,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Peer learning/Study groups
D45QPBj,oJJvBx,2025-07-31 14:46:48,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Other
D45QPBj,oJJvBx,2025-07-31 14:46:48,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply) (GDG (Google Developer Groups) Ghana chapters","e.g., GDG Accra, GDG Kumasi"
D45QPBj,oJJvBx,2025-07-31 14:46:48,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Deep Tech Research & Development
D45QPBj,oJJvBx,2025-07-31 14:46:48,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
